species,region,production_system,group,age_group,sex,year,ahle_component,cause,disease,mean,sd,lower95,upper95,date,exchg_rate_lcuperusdol,mean_usd,sd_usd,lower95_usd,upper95_usd
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,FMD,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,Other diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,known,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2017,Mortality,Non-infectious,All conditions,5960614.97153865,815790.578321355,4361665.438028794,7559564.505048506,2017-01-01,23.8661044574125,249752.32058398877,34181.97468200476,182755.65020725943,316748.9909607181
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2017,Mortality,allcause,alldisease,20401447.19892924,11045.997084732418,20379797.044643164,20423097.353215314,2017-01-01,23.8661044574125,854829.3767562396,462.8320094904167,853922.2260176383,855736.5274948408
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,External,All causes,3848456.76963697,1135390.01310112,1623092.343958775,6073821.195315165,2017-01-01,23.8661044574125,161251.9871646539,47573.32790222004,68008.26447630266,254495.7098530052
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,All diseases,15034303.5403632,3603450.02363603,7971541.494036581,22097065.58668982,2017-01-01,23.8661044574125,629943.7584039293,150986.099556639,334011.00327291683,925876.5135349417
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,Brucellosis,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,FMD,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,Other diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,known,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,Non-infectious,All conditions,11958731.6914833,2993938.78550771,6090611.671888188,17826851.711078413,2017-01-01,23.8661044574125,501075.9804903592,125447.31759010768,255199.23801374814,746952.7229669702
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2017,Production loss,allcause,alldisease,30721744.0236255,6907859.14044471,17182340.108353868,44261147.93889713,2017-01-01,23.8661044574125,1287254.234491701,289442.2570206768,719947.4107311743,1854561.0582522275
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Health cost,External,All causes,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,All diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2018-01-01,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,known,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Health cost,Non-infectious,All conditions,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Health cost,allcause,alldisease,8389619.044898193,197783.1614438441,8001964.048468259,8777274.041328128,2018-01-01,27.4293865941667,305862.43757570506,7210.63013074838,291729.60251943825,319995.2726319719
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,External,All causes,3024586.5980823,628253.305546249,1793210.1192116516,4255963.076952948,2018-01-01,27.4293865941667,110268.10926663328,22904.387722613425,65375.50933031096,155160.7092029556
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,All diseases,12137926.0329358,933754.680769265,10307766.85862804,13968085.20724356,2018-01-01,27.4293865941667,442515.40191267437,34042.12768534324,375792.8316494016,509237.97217594716
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2018-01-01,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,known,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,Non-infectious,All conditions,6258651.59819513,856585.651096946,4579743.722045116,7937559.474345144,2018-01-01,27.4293865941667,228173.2249720135,31228.75709072957,166964.86107418357,289381.58886984346
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Mortality,allcause,alldisease,21421519.558875695,11045.99708561243,21399869.404587895,21443169.713163495,2018-01-01,27.4293865941667,780969.6904936009,402.7066754734332,780180.385409673,781758.9955775288
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Production loss,External,All causes,4040879.60639951,1192159.43091644,1704247.1218032879,6377512.090995733,2018-01-01,27.4293865941667,147319.35738070306,43462.8542210992,62132.16310734865,232506.55165405752
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,All diseases,15786018.7099375,3783622.13263826,8370119.329966511,23201918.089908488,2018-01-01,27.4293865941667,575514.8280747427,137940.4573867834,305151.53159664717,845878.1245528382
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2018-01-01,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,known,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Production loss,Non-infectious,All conditions,12556668.2702756,3143635.41868704,6395142.849649002,18718193.6909022,2018-01-01,27.4293865941667,457781.5922776041,114608.3018624844,233149.32062713467,682413.8639280736
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2018,Production loss,allcause,alldisease,32257831.224806774,7253251.235340493,18041458.80353941,46474203.64607414,2018-01-01,27.4293865941667,1176031.8122340702,264433.5924334164,657741.9710645741,1694321.6534035662
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Health cost,External,All causes,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Health cost,Infectious,All diseases,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Health cost,Infectious,Brucellosis,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Health cost,Infectious,FMD,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Health cost,Infectious,Other diseases,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2019-01-01,29.06975,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Health cost,Infectious,known,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Health cost,Non-infectious,All conditions,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Health cost,allcause,alldisease,8809099.997143103,207672.31951603625,8402062.250891672,9216137.743394533,2019-01-01,29.06975,303033.2217216558,7143.932077710894,289031.11484934244,317035.3285939691
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Mortality,External,All causes,3175817.73292472,659662.677196425,1882878.8856197267,4468756.580229713,2019-01-01,29.06975,109248.1955615277,22692.40971100285,64771.07252796212,153725.31859509327
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,All diseases,12744832.4180478,980440.88284572,10823168.28767019,14666496.548425412,2019-01-01,29.06975,438422.4982343433,33727.186606204734,372317.21248618205,504527.78398250457
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,Brucellosis,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,FMD,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,Other diseases,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2019-01-01,29.06975,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,known,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Mortality,Non-infectious,All conditions,6571590.05618443,899420.508400445,4808725.859719558,8334454.252649302,2019-01-01,29.06975,226062.83357044452,30940.08405302574,165420.26882651408,286705.39831437496
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Mortality,allcause,alldisease,22492595.53681948,11045.99708658264,22470945.382529777,22514245.691109184,2019-01-01,29.06975,773745.7507140406,379.9825277679595,773000.9849596153,774490.5164684658
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Production loss,External,All causes,4242923.58508206,1251767.32356727,1789459.6308902106,6696387.539273908,2019-01-01,29.06975,145956.6589008182,43060.82176720715,61557.44823709219,230355.8695645442
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,All diseases,16575319.638345,3972802.86576577,8788626.02144409,24362013.25524591,2019-01-01,29.06975,570191.3376738706,136664.50058104284,302328.9165350266,838053.7588127146
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,Brucellosis,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,FMD,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,Other diseases,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2019-01-01,29.06975,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,known,,,,,2019-01-01,29.06975,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Production loss,Non-infectious,All conditions,13184501.6782829,3300816.8981013,6714900.558004352,19654102.798561446,2019-01-01,29.06975,453547.12986120966,113548.16942358637,230992.7177909804,676101.541931439
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2019,Production loss,allcause,alldisease,33870722.786047116,7615912.976034611,18943533.35301928,48797912.21907495,2019-01-01,29.06975,1165153.5629321586,261987.56356812877,651657.9383386262,1678649.1875256908
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Health cost,External,All causes,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Health cost,Infectious,All diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Health cost,Infectious,Brucellosis,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Health cost,Infectious,FMD,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Health cost,Infectious,Other diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2020-01-01,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Health cost,Infectious,known,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Health cost,Non-infectious,All conditions,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Health cost,allcause,alldisease,9249554.997000257,218055.93549183808,8822165.363436254,9676944.63056426,2020-01-01,34.9271654040404,264824.09580052155,6243.161532559216,252587.49919670547,277060.6924043376
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Mortality,External,All causes,3334610.42450926,692642.52680074,1977031.0719798093,4692189.77703871,2020-01-01,34.9271654040404,95473.26231413872,19831.05467587171,56604.39514943016,134342.12947884726
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,All diseases,13382084.1224155,1029461.49218518,11364339.597732548,15399828.647098452,2020-01-01,34.9271654040404,383142.57591792574,29474.521630263505,325372.5135226093,440912.63831324223
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,Brucellosis,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,FMD,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,Other diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2020-01-01,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,known,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Mortality,Non-infectious,All conditions,6900175.4370732,944397.137986789,5049157.046619093,8751193.827527307,2020-01-01,34.9271654040404,197558.98760324199,27039.04330803611,144562.4627194912,250555.51248699278
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Mortality,allcause,alldisease,23617225.313660454,11045.997087652295,23595575.159368657,23638875.46795225,2020-01-01,34.9271654040404,676184.9992822033,316.25804613318223,675565.1335117823,676804.8650526243
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Production loss,External,All causes,4455069.76277671,1314355.61460754,1878932.7581459316,7031206.767407488,2020-01-01,34.9271654040404,127553.14412836217,37631.3279191988,53795.741406732515,201310.5468499918
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,All diseases,17404085.6135104,4171442.65333556,9228058.012972701,25580113.2140481,2020-01-01,34.9271654040404,498296.53830130404,119432.6136999656,264208.61544937146,732384.4611532367
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,Brucellosis,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,FMD,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,Other diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2020-01-01,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,known,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Production loss,Non-infectious,All conditions,13843726.7569527,3465857.46536817,7050646.124831087,20636807.38907431,2020-01-01,34.9271654040404,396359.8705136045,99230.9975709405,201867.11527456113,590852.6257526478
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2020,Production loss,allcause,alldisease,35564258.92534948,7996707.842862065,19890711.553339835,51237806.297359124,2020-01-01,34.9271654040404,1018240.6305790673,228953.81718944188,569491.1488877612,1466990.1122703732
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,External,All causes,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,All diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,known,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Non-infectious,All conditions,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,allcause,alldisease,9712032.74685027,228958.73226643,9263273.631608069,10160791.862092473,2021-01-01,43.73377831884,222071.65994314378,5235.28359697651,211810.50409306982,232332.8157932177
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,External,All causes,3501342.75067302,727271.377810759,2075890.8501639322,4926794.651182108,2021-01-01,43.73377831884,80060.37633306158,16629.511690222724,47466.53342022504,112654.21924589813
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,All diseases,14051198.4120015,1080933.22452455,11932569.291933382,16169827.532069618,2021-01-01,43.73377831884,321289.3775049938,24716.20943985296,272845.60700288205,369733.1480071056
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,known,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,All conditions,7245190.0870064,991622.627068778,5301609.737951595,9188770.436061205,2021-01-01,43.73377831884,165665.77061294648,22674.067167016266,121224.5989655946,210106.94226029838
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,allcause,alldisease,24798086.57934348,11045.997088831595,24776436.42504937,24819736.73363759,2021-01-01,43.73377831884,567023.6492843966,252.57358301633656,566528.6050616845,567518.6935071086
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,External,All causes,4677823.24943035,1380073.32377783,1972879.5348258032,7382766.964034896,2021-01-01,43.73377831884,106961.33353324284,31556.233575714414,45111.115724842595,168811.5513416431
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,All diseases,18274289.8877557,4380014.44722278,9689461.57119905,26859118.204312347,2021-01-01,43.73377831884,417852.98664404097,100151.75033106895,221555.5559951458,614150.417292936
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,known,,,,,2021-01-01,43.73377831884,,,,
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,All conditions,14535913.0898058,3639150.07421923,7403178.94433611,21668647.235275492,2021-01-01,43.73377831884,332372.6796215066,83211.42636449334,169278.28394709967,495467.07529591356
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,allcause,alldisease,37342471.87161696,8396542.490267694,20885248.59069228,53799695.15254164,2021-01-01,43.73377831884,853858.8090736779,191992.15830502717,477554.17879582476,1230163.439351531
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Health cost,External,All causes,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Health cost,Infectious,All diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Health cost,Infectious,Brucellosis,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Health cost,Infectious,FMD,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Health cost,Infectious,Other diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Health cost,Infectious,known,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Health cost,Non-infectious,All conditions,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Health cost,allcause,alldisease,8899996.952929528,241351.2896799823,8426948.425156763,9373045.480702294,2017-01-01,23.8661044574125,372913.68471176305,10112.722422323168,353092.7487640096,392734.6206595165
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Mortality,External,All causes,3733018.69997938,787175.865846944,2190154.0029193694,5275883.39703939,2017-01-01,23.8661044574125,156415.08259719165,32983.00597198876,91768.39089209367,221061.77430228962
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,All diseases,11275793.8008932,976293.451683393,9362258.63559375,13189328.966192652,2017-01-01,23.8661044574125,472460.5903327925,40907.11382854813,392282.6472288381,552638.5334367468
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,Brucellosis,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,FMD,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,Other diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,known,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Mortality,Non-infectious,All conditions,6671733.58582838,882305.62557754,4942414.5596964015,8401052.611960359,2017-01-01,23.8661044574125,279548.4951360056,36968.98365428496,207089.2871736071,352007.7030984041
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Mortality,allcause,alldisease,21680762.538415417,23629.12879641672,21634449.44597444,21727075.630856395,2017-01-01,23.8661044574125,908433.2374855443,990.07061829388,906492.6990736882,910373.7758974003
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,External,All causes,9349666.2223451,2239567.74841317,4960113.435455287,13739219.009234915,2017-01-01,23.8661044574125,391755.01971966005,93838.84799505223,207830.87764935766,575679.1617899624
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,All diseases,29551099.0102858,5179668.40104684,19398948.94423399,39703249.076337606,2017-01-01,23.8661044574125,1238203.7069777264,217030.324755748,812824.2704564603,1663583.1434989925
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,Brucellosis,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,FMD,,,,,2017-01-01,23.8661044574125,,,,
