species,region,production_system,group,age_group,sex,year,ahle_component,cause,mean,sd,lower95,upper95
Cattle,Amhara,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,15025551.9349975,2039083.57899298,14899170.5477262,15151933.3222689
Cattle,Amhara,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,External,140993250.060946,39965309.8292426,138516220.011278,143470280.110614
Cattle,Amhara,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,443212599.280629,94880351.1890406,437331962.247601,449093236.313657
Cattle,Amhara,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,397462196.044892,91366905.0699454,391799320.656953,403125071.432831
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2017,Mortality,External,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2017,Mortality,Infectious,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2017,Mortality,Non-infectious,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2017,Production loss,External,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2017,Production loss,Infectious,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2017,Production loss,Non-infectious,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2018,Mortality,External,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2018,Mortality,Infectious,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2018,Mortality,Non-infectious,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2018,Production loss,External,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2018,Production loss,Infectious,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2018,Production loss,Non-infectious,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2019,Mortality,External,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2019,Mortality,Infectious,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2019,Mortality,Non-infectious,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2019,Production loss,External,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2019,Production loss,Infectious,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2019,Production loss,Non-infectious,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2020,Mortality,External,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2020,Mortality,Infectious,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2020,Mortality,Non-infectious,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2020,Production loss,External,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2020,Production loss,Infectious,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2020,Production loss,Non-infectious,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,External,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Infectious,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,External,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Infectious,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,External,4390005.98010919,1018757.67480478,4326863.88551257,4453148.0747058
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,13639920.9048558,1247710.30572048,13562588.4399317,13717253.3697798
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,Non-infectious,6219126.39591415,998801.65896592,6157221.16526569,6281031.62656262
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,External,72915645.9557771,23802180.5566234,71440398.629076,74390893.2824782
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,198289655.903041,57064622.4189093,194752818.953484,201826492.852599
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,Non-infectious,141889670.006506,42424061.2122569,139260247.767552,144519092.24546
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,External,4609505.58637803,1069695.84008988,4543206.36960158,4675804.80315449
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,14321914.1745995,1310093.84734715,14240715.2087556,14403113.1404434
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,Non-infectious,6530081.52654362,1048741.75550507,6465081.03352038,6595082.01956686
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Production loss,External,76561428.2535656,24992289.584129,75012418.5605496,78110437.9465816
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,208204138.698187,59917853.5388653,204490459.901213,211917817.495162
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Production loss,Non-infectious,148984153.506826,44545264.2721728,146223260.155967,151745046.857684
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Mortality,External,4839980.17429668,1123180.91347579,4770365.97924152,4909594.36935184
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,15038007.1131847,1375596.57275869,14952748.3209596,15123265.9054098
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Mortality,Non-infectious,6856584.41599858,1101178.85762515,6788333.8974351,6924834.93456207
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Production loss,External,80389499.6662436,26241904.0630254,78763039.4885959,82015959.8438912
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,218614345.633091,62913746.2148662,214714982.896327,222513708.369855
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Production loss,Non-infectious,156433361.182162,46772527.4851176,153534423.163802,159332299.200522
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,External,5081978.49307567,1179340.24029515,5008883.57084249,5155073.41530885
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,15789904.7045663,1444374.44135372,15700383.0942124,15879426.3149202
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,Non-infectious,7199412.45244012,1156237.81556082,7127749.40701539,7271075.49786485
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,External,84408974.6495554,27553999.2658814,82701191.4630437,86116757.8360671
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,229545062.91474,66059433.524712,225450732.041193,233639393.788287
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,Non-infectious,164255029.241265,49111153.8587412,161211144.322026,167298914.160505
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,External,5336076.72939737,1238307.53314335,5259327.04364661,5412826.41514812
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,16579397.1819426,1516591.21053882,16485399.6121098,16673394.7517755
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,7559381.89345679,1214049.72205982,7484135.69478645,7634628.09212713
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,External,88629423.3820329,28931699.2288943,86836251.0362131,90422595.7278527
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,241022316.060472,69362405.2000929,236723268.6433,245321363.477643
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,172467780.703324,51566711.5510762,169271701.53816,175663859.868488
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,External,5822989.46009196,980524.707287307,5762217.0258291,5883761.89435482
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,Infectious,14000998.3516928,1166866.4117318,13928676.5511574,14073320.1522283
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,Non-infectious,8817076.13016333,1032243.06016577,8753098.21808117,8881054.04224549
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,External,52669965.1331476,37657340.1287763,50335981.8989857,55003948.3673094
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,Infectious,172089959.180065,119514678.648165,164682498.768704,179497419.591426
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,Non-infectious,152575849.89583,107452803.915651,145915978.488419,159235721.303242
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,External,6114143.29569534,1029538.14148434,6050333.03312933,6177953.55826134
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,Infectious,14701064.22962,1225208.86273193,14625126.3929543,14777002.0662857
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,Non-infectious,9257940.63652882,1083859.92241544,9190763.53696611,9325117.73609153
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,External,55303463.3891461,39540207.1087965,52852780.9949136,57754145.7833787
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,Infectious,180694457.137349,125490412.492059,172916623.710906,188472290.563792
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,Non-infectious,160204642.389263,112825444.031899,153211777.41641,167197507.362115
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,External,6419854.82307888,1081002.33983578,6352854.8350649,6486854.81109287
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,Infectious,15436133.4014435,1286468.87208905,15356398.69983,15515868.103057
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,Non-infectious,9720848.36821258,1138057.82369459,9650312.10965245,9791384.6267727
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2019,Production loss,External,58068636.557976,41517217.4390758,55495420.0455913,60641853.0703608
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2019,Production loss,Infectious,189729179.99258,131764933.032363,181562454.90004,197895905.08512
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2019,Production loss,Non-infectious,168214874.507431,118466716.157746,160872366.290631,175557382.724232
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2020,Mortality,External,6740851.92683161,1135039.83615035,6670502.72164023,6811201.13202299
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2020,Mortality,Infectious,16207956.0318582,1350792.29696873,16124234.5963246,16291677.4673919
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2020,Mortality,Non-infectious,10206901.4864805,1194965.80662291,10132838.0994087,10280964.8735524
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2020,Production loss,External,60972068.3852773,43593078.2870671,58270191.0487585,63673945.7217961
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2020,Production loss,Infectious,199215638.99065,138353179.603696,190640577.648459,207790700.332841
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2020,Production loss,Non-infectious,176625618.23157,124390051.893493,168915984.608401,184335251.854739
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,7077898.88577197,1191779.29113634,7004032.997347,7151764.77419695
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,17018369.7937937,1418332.28838259,16930462.263144,17106277.3244433
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,10717257.2606619,1254719.36639557,10639490.377639,10795024.1436847
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,External,64020671.8039721,45772732.178599,61183700.6020418,66857643.0059024
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Infectious,209176420.938698,145270838.507419,200172606.534136,218180235.343259
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Non-infectious,185456899.141974,130609554.419462,177361783.841905,193552014.442044
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Mortality,External,24309568.8515998,4731015.20034915,24016342.8797065,24602794.8234932
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,57166854.7240112,5146708.76027877,56847864.2717773,57485845.1762452
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Mortality,Non-infectious,34973268.417704,4695898.562609,34682218.9575729,35264317.8778351
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Production loss,External,48155495.0755932,27281602.4862844,46464594.9061625,49846395.2450238
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,160249703.452881,86998314.689167,154857591.126559,165641815.779202
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Production loss,Non-infectious,136295867.788596,73461322.0545338,131742771.541003,140848964.036189
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Mortality,External,25525045.6227523,4967568.42627109,25217158.1994287,25832933.0460759
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,60025190.2179347,5404022.66591546,59690251.5776552,60360128.8582143
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Mortality,Non-infectious,36721929.3951355,4930699.73707611,36416327.074853,37027531.715418
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Production loss,External,50563269.8296686,28645682.603578,48787824.6522015,52338715.0071357
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,168262188.626237,91348230.3995136,162600470.685094,173923906.56738
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Production loss,Non-infectious,143110661.178751,77134388.1367961,138329910.120047,147891412.237455
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Mortality,External,26801296.2324702,5215949.31776581,26478014.2848798,27124578.1800606
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,63026442.4865881,5674202.28815533,62674758.2475391,63378126.725637
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Mortality,Non-infectious,38558023.42145,5177240.97922912,38237140.597453,38878906.2454469
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Production loss,External,53091433.3214337,30077966.7270705,51227215.8855077,54955650.7573597
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,176675298.058227,95915641.8965256,170730494.22145,182620101.895004
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Production loss,Non-infectious,150266194.238379,80991107.524146,145246405.627948,155285982.84881
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Mortality,External,28141359.3726825,5476749.25790649,27801913.1743597,28480805.5710053
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,66177757.3687112,5957890.91182818,65808490.2496948,66547024.4877275
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Mortality,Non-infectious,40485922.1490926,5436109.29202101,40148994.7956667,40822849.5025186
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Production loss,External,55746004.9877736,31581865.0570561,53788576.680446,57703433.2951012
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,185509062.961784,100711423.969482,179267018.934524,191751106.989044
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2020,Production loss,Non-infectious,157779503.950955,85040662.8817915,152508725.911153,163050281.990757
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,External,29548425.6699149,5750589.19892959,29192007.0080828,29904844.331747
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,69486637.9949814,6255763.98605443,69098908.8507987,69874367.139164
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,42510215.8131313,5707921.02857252,42156441.7033017,42863989.9229609
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,External,58533305.2374178,33160958.3038442,56478005.5150997,60588604.9597359
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,194784516.110488,105746995.147127,188230369.883156,201338662.337821
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,165668479.149129,89292696.0082032,160134162.208433,171202796.089826
Cattle,Benishangul Gumz,Pastoral,Adult,Adult,Overall,2017,Mortality,External,,,,
Cattle,Benishangul Gumz,Pastoral,Adult,Adult,Overall,2017,Mortality,Infectious,,,,
Cattle,Benishangul Gumz,Pastoral,Adult,Adult,Overall,2017,Mortality,Non-infectious,,,,
Cattle,Benishangul Gumz,Pastoral,Adult,Adult,Overall,2017,Production loss,External,,,,
Cattle,Benishangul Gumz,Pastoral,Adult,Adult,Overall,2017,Production loss,Infectious,,,,
Cattle,Benishangul Gumz,Pastoral,Adult,Adult,Overall,2017,Production loss,Non-infectious,,,,
